Time,avg,max,min
2015-07-26 00:00:00 UTC,291.163046339003,294.57,288.12
2015-07-27 00:00:00 UTC,291.599908264546,298.74,286.0
2015-07-28 00:00:00 UTC,295.745276032969,298.93,293.61
2015-07-29 00:00:00 UTC,291.460296971612,295.68,286.02
2015-07-30 00:00:00 UTC,288.022077447394,291.0,284.01
2015-07-31 00:00:00 UTC,285.081788604816,289.85,281.0
2015-08-01 00:00:00 UTC,280.329306519039,284.99,276.53
2015-08-02 00:00:00 UTC,279.977385982939,283.44,276.26
2015-08-03 00:00:00 UTC,283.4147426971,287.05,279.7
2015-08-04 00:00:00 UTC,284.515672847605,285.94,281.28
2015-08-05 00:00:00 UTC,283.50866808951,285.94,281.49
2015-08-06 00:00:00 UTC,279.995586300212,282.58,278.0
2015-08-07 00:00:00 UTC,279.045876474232,281.0,276.07
2015-08-08 00:00:00 UTC,273.517188267017,280.32,260.62
2015-08-09 00:00:00 UTC,264.115934650879,267.6,260.73
2015-08-10 00:00:00 UTC,265.131380807985,267.72,262.17
2015-08-11 00:00:00 UTC,266.783873961079,272.99,264.81
2015-08-12 00:00:00 UTC,268.953066421082,273.75,265.8
2015-08-13 00:00:00 UTC,265.17631105986,268.0,263.33
2015-08-14 00:00:00 UTC,265.978178888735,268.97,262.13
2015-08-15 00:00:00 UTC,266.096050287954,267.76,260.96
2015-08-16 00:00:00 UTC,260.167452432084,262.9,256.5
2015-08-17 00:00:00 UTC,259.182388245396,262.37,257.4
2015-08-18 00:00:00 UTC,254.158226244689,258.5,162.0
2015-08-19 00:00:00 UTC,231.596052820842,255.08,178.12
2015-08-20 00:00:00 UTC,233.508654884577,237.94,226.27
2015-08-21 00:00:00 UTC,233.658646798918,236.43,230.52
2015-08-22 00:00:00 UTC,229.517293242326,234.71,221.77
2015-08-23 00:00:00 UTC,229.833820842364,232.88,225.58
2015-08-24 00:00:00 UTC,219.572125186667,228.69,207.62
2015-08-25 00:00:00 UTC,215.472365664756,228.77,196.6
2015-08-26 00:00:00 UTC,226.348106028069,232.38,220.1
2015-08-27 00:00:00 UTC,226.53905543235,229.5,224.0
2015-08-28 00:00:00 UTC,228.661450806768,238.9,220.11
2015-08-29 00:00:00 UTC,230.528273966906,234.03,227.16
2015-08-30 00:00:00 UTC,229.23876887458,233.96,225.2
2015-08-31 00:00:00 UTC,229.52735593106,233.69,225.31
2015-09-01 00:00:00 UTC,228.95260061792,232.39,226.55
2015-09-02 00:00:00 UTC,228.709693363521,231.89,226.51
2015-09-03 00:00:00 UTC,227.983879133934,229.96,226.1
2015-09-04 00:00:00 UTC,229.971530105158,231.66,227.01
2015-09-05 00:00:00 UTC,232.963721678911,239.76,230.01
2015-09-06 00:00:00 UTC,240.812754976754,248.48,235.5
2015-09-07 00:00:00 UTC,241.159534316966,243.0,239.03
2015-09-08 00:00:00 UTC,244.090584755366,247.68,240.27
2015-09-09 00:00:00 UTC,241.328272438841,245.57,238.38
2015-09-10 00:00:00 UTC,239.605963749711,242.83,237.01
2015-09-11 00:00:00 UTC,240.902526139281,242.89,239.39
2015-09-12 00:00:00 UTC,239.020111557646,241.0,235.33
2015-09-13 00:00:00 UTC,233.617679064998,236.85,228.95
2015-09-14 00:00:00 UTC,231.130359481598,233.9,228.4
2015-09-15 00:00:00 UTC,231.390474555879,232.93,229.5
2015-09-16 00:00:00 UTC,229.652337470231,232.12,227.33
2015-09-17 00:00:00 UTC,231.466175809795,235.71,228.99
2015-09-18 00:00:00 UTC,234.122001890373,236.26,232.52
2015-09-19 00:00:00 UTC,232.869334912201,234.19,231.4
2015-09-20 00:00:00 UTC,232.388767786752,233.38,231.4
2015-09-21 00:00:00 UTC,228.946557867943,232.97,226.38
2015-09-22 00:00:00 UTC,229.753970563442,233.95,224.25
2015-09-23 00:00:00 UTC,231.323135587916,233.0,230.03
2015-09-24 00:00:00 UTC,233.117898868338,236.25,230.54
2015-09-25 00:00:00 UTC,235.899394826718,237.7,233.05
2015-09-26 00:00:00 UTC,234.971561350104,235.95,233.75
2015-09-27 00:00:00 UTC,233.974193186197,234.78,233.0
2015-09-28 00:00:00 UTC,238.410994637317,241.44,233.37
2015-09-29 00:00:00 UTC,238.845177638321,241.5,236.61
2015-09-30 00:00:00 UTC,237.311167446502,238.78,235.11
2015-10-01 00:00:00 UTC,237.890511674493,240.09,236.19
2015-10-02 00:00:00 UTC,238.32644053306,240.0,237.33
2015-10-03 00:00:00 UTC,239.354072213584,241.11,237.68
2015-10-04 00:00:00 UTC,239.894892896687,240.93,239.29
2015-10-05 00:00:00 UTC,239.775960896775,242.89,236.24
2015-10-06 00:00:00 UTC,244.30545366801,249.01,241.51
2015-10-07 00:00:00 UTC,245.902834626452,247.93,243.5
2015-10-08 00:00:00 UTC,244.31604285096,245.65,242.62
2015-10-09 00:00:00 UTC,244.175919480658,245.45,242.63
2015-10-10 00:00:00 UTC,245.097489495694,246.41,243.5
2015-10-11 00:00:00 UTC,246.379694194447,248.73,243.75
2015-10-12 00:00:00 UTC,247.208504585287,248.45,245.21
2015-10-13 00:00:00 UTC,248.861778918458,253.43,244.0
2015-10-14 00:00:00 UTC,252.253609222236,255.95,250.1
2015-10-15 00:00:00 UTC,255.061075603986,257.5,253.44
2015-10-16 00:00:00 UTC,260.381966286856,267.83,254.91
2015-10-17 00:00:00 UTC,269.658004060324,275.19,258.32
2015-10-18 00:00:00 UTC,268.429298448067,274.66,263.3
2015-10-19 00:00:00 UTC,265.05338493658,268.28,262.35
2015-10-20 00:00:00 UTC,268.082630624397,273.97,264.39
2015-10-21 00:00:00 UTC,268.635480085277,272.28,264.1
2015-10-22 00:00:00 UTC,272.817059998318,279.97,267.3
2015-10-23 00:00:00 UTC,277.924487504576,280.9,275.15
2015-10-24 00:00:00 UTC,281.070823137171,284.47,279.0
2015-10-25 00:00:00 UTC,290.265338215963,295.99,281.2
2015-10-26 00:00:00 UTC,285.534298216235,287.92,282.25
2015-10-27 00:00:00 UTC,292.914581732701,298.86,286.71
2015-10-28 00:00:00 UTC,301.35786605663,307.99,295.29
2015-10-29 00:00:00 UTC,310.25459092291,321.53,301.5
2015-10-30 00:00:00 UTC,325.712489268073,336.0,313.82
2015-10-31 00:00:00 UTC,323.043476466096,335.87,307.2
2015-11-01 00:00:00 UTC,320.906019128849,333.49,313.6
2015-11-02 00:00:00 UTC,340.121861509768,373.12,326.8
2015-11-03 00:00:00 UTC,386.242669610825,423.88,361.11
2015-11-04 00:00:00 UTC,449.934667063854,504.0,366.66
2015-11-05 00:00:00 UTC,400.956754003779,449.95,370.0
2015-11-06 00:00:00 UTC,372.783094675785,396.78,351.2
2015-11-07 00:00:00 UTC,384.463077913983,392.23,371.32
2015-11-08 00:00:00 UTC,382.778409501132,390.33,365.56
2015-11-09 00:00:00 UTC,376.939420427036,388.99,360.0
2015-11-10 00:00:00 UTC,366.291941406879,383.4,327.02
2015-11-11 00:00:00 UTC,317.313436210152,343.79,300.28
2015-11-12 00:00:00 UTC,329.134367838047,346.44,314.14
2015-11-13 00:00:00 UTC,334.851023364496,343.75,326.22
2015-11-14 00:00:00 UTC,334.257524406075,340.72,328.5
2015-11-15 00:00:00 UTC,328.975906998095,336.6,315.0
2015-11-16 00:00:00 UTC,323.447825763114,335.0,315.2
2015-11-17 00:00:00 UTC,335.791787939179,342.5,331.05
2015-11-18 00:00:00 UTC,334.076909801667,338.99,327.91
2015-11-19 00:00:00 UTC,331.47080540323,336.57,324.02
2015-11-20 00:00:00 UTC,319.832536863961,326.77,309.46
2015-11-21 00:00:00 UTC,325.616884107425,329.35,318.95
2015-11-22 00:00:00 UTC,324.581341244976,327.85,320.36
2015-11-23 00:00:00 UTC,323.579256840465,327.5,320.9
2015-11-24 00:00:00 UTC,321.241839075433,323.77,315.55
2015-11-25 00:00:00 UTC,323.409554959277,332.43,316.02
2015-11-26 00:00:00 UTC,344.185488952991,369.9,329.35
2015-11-27 00:00:00 UTC,357.504262973598,367.0,348.18
2015-11-28 00:00:00 UTC,355.993740398795,362.44,351.0
2015-11-29 00:00:00 UTC,362.244929460885,376.0,355.17
2015-11-30 00:00:00 UTC,377.559564932314,384.99,368.11
2015-12-01 00:00:00 UTC,367.271730900078,379.99,353.1
2015-12-02 00:00:00 UTC,355.096025574384,363.22,346.13
2015-12-03 00:00:00 UTC,361.602172823632,371.5,352.25
2015-12-04 00:00:00 UTC,359.909610409324,364.4,354.31
2015-12-05 00:00:00 UTC,375.487933578828,395.0,362.08
2015-12-06 00:00:00 UTC,395.893799330441,407.57,386.01
2015-12-07 00:00:00 UTC,395.463967862817,404.24,384.53
2015-12-08 00:00:00 UTC,396.954951568296,422.39,388.37
2015-12-09 00:00:00 UTC,419.030998023038,426.59,405.0
2015-12-10 00:00:00 UTC,415.753829640968,421.82,411.09
2015-12-11 00:00:00 UTC,434.194690718774,458.99,414.8
2015-12-12 00:00:00 UTC,432.654225273016,475.04,402.5
2015-12-13 00:00:00 UTC,435.769771470701,443.92,415.24
2015-12-14 00:00:00 UTC,441.624171331811,450.0,427.3
2015-12-15 00:00:00 UTC,457.95367594895,467.29,442.51
2015-12-16 00:00:00 UTC,456.524024728199,469.99,440.0
2015-12-17 00:00:00 UTC,454.709585851365,458.56,446.21
2015-12-18 00:00:00 UTC,459.682274135624,466.6,450.1
2015-12-19 00:00:00 UTC,462.555020778184,467.0,452.0
2015-12-20 00:00:00 UTC,452.386868890816,462.78,431.5
2015-12-21 00:00:00 UTC,436.487232047563,447.45,424.37
2015-12-22 00:00:00 UTC,438.42995980341,443.64,433.0
2015-12-23 00:00:00 UTC,440.114032589868,445.76,433.62
2015-12-24 00:00:00 UTC,454.423537281412,459.1,442.45
2015-12-25 00:00:00 UTC,455.271352462029,460.0,445.0
2015-12-26 00:00:00 UTC,429.941095446682,460.05,405.5
2015-12-27 00:00:00 UTC,418.83496645245,424.89,407.0
2015-12-28 00:00:00 UTC,423.999955589488,429.0,417.01
2015-12-29 00:00:00 UTC,424.338865001843,433.55,418.01
2015-12-30 00:00:00 UTC,427.515268798842,434.0,420.0
2015-12-31 00:00:00 UTC,424.0946115434,432.59,412.5
2016-01-01 00:00:00 UTC,432.089001836354,436.49,426.26
2016-01-02 00:00:00 UTC,432.721482558392,435.8,430.0
2016-01-03 00:00:00 UTC,428.229886537125,433.07,421.73
2016-01-04 00:00:00 UTC,431.379004803531,435.67,426.97
2016-01-05 00:00:00 UTC,431.890833752954,434.91,427.91
2016-01-06 00:00:00 UTC,429.46413069951,432.24,425.03
2016-01-07 00:00:00 UTC,449.508563447434,462.0,427.11
2016-01-08 00:00:00 UTC,455.295907977599,465.0,446.55
2016-01-09 00:00:00 UTC,450.895003551171,456.01,447.07
2016-01-10 00:00:00 UTC,445.280001157302,450.26,441.01
2016-01-11 00:00:00 UTC,448.201584786907,452.49,443.42
2016-01-12 00:00:00 UTC,446.580384281369,449.98,427.01
2016-01-13 00:00:00 UTC,428.115816608471,436.36,416.0
2016-01-14 00:00:00 UTC,430.56785328879,435.0,426.0
2016-01-15 00:00:00 UTC,402.885751472101,429.43,357.02
2016-01-16 00:00:00 UTC,372.729784420145,392.5,352.5
2016-01-17 00:00:00 UTC,385.920175521382,393.31,378.76
2016-01-18 00:00:00 UTC,384.305918417654,390.0,375.01
2016-01-19 00:00:00 UTC,383.765637132791,388.61,377.41
2016-01-20 00:00:00 UTC,394.219803709527,428.0,375.01
2016-01-21 00:00:00 UTC,414.523013285774,424.57,405.0
2016-01-22 00:00:00 UTC,392.512788939555,411.2,371.25
2016-01-23 00:00:00 UTC,387.987684303819,394.81,379.85
2016-01-24 00:00:00 UTC,396.415704347101,407.33,385.1
2016-01-25 00:00:00 UTC,396.165050739897,402.77,384.0
2016-01-26 00:00:00 UTC,392.844116336445,398.0,386.66
2016-01-27 00:00:00 UTC,394.106190519409,396.99,389.66
2016-01-28 00:00:00 UTC,382.429944445096,395.48,375.01
2016-01-29 00:00:00 UTC,374.984291131143,386.0,360.03
2016-01-30 00:00:00 UTC,377.065916137635,380.6,374.0
2016-01-31 00:00:00 UTC,375.84505650451,378.9,362.57
2016-02-01 00:00:00 UTC,371.32432451121,379.27,363.23
2016-02-02 00:00:00 UTC,372.564785173002,374.8,369.69
2016-02-03 00:00:00 UTC,370.909525652248,374.0,365.65
2016-02-04 00:00:00 UTC,378.62723976426,393.89,368.65
2016-02-05 00:00:00 UTC,387.743330695305,393.0,384.19
2016-02-06 00:00:00 UTC,373.890763811408,386.54,365.0
2016-02-07 00:00:00 UTC,373.720689566545,377.8,369.17
2016-02-08 00:00:00 UTC,373.92340034158,377.0,369.01
2016-02-09 00:00:00 UTC,372.98351550306,377.96,370.04
2016-02-10 00:00:00 UTC,378.629822785979,387.0,373.13
2016-02-11 00:00:00 UTC,378.638137554845,383.23,372.25
2016-02-12 00:00:00 UTC,380.448519895611,383.53,377.04
2016-02-13 00:00:00 UTC,388.606298052834,393.0,382.55
2016-02-14 00:00:00 UTC,399.514463222313,408.66,392.93
2016-02-15 00:00:00 UTC,403.015326196563,412.5,395.23
2016-02-16 00:00:00 UTC,403.813960879473,408.77,398.66
2016-02-17 00:00:00 UTC,413.952253015093,421.9,405.16
2016-02-18 00:00:00 UTC,419.674195026205,426.21,412.51
2016-02-19 00:00:00 UTC,419.347710892501,422.54,412.0
2016-02-20 00:00:00 UTC,431.124369477979,445.96,419.72
2016-02-21 00:00:00 UTC,440.168224517127,451.6,428.01
2016-02-22 00:00:00 UTC,438.46974218142,442.5,433.01
2016-02-23 00:00:00 UTC,428.429883874116,442.67,416.24
2016-02-24 00:00:00 UTC,422.123139590992,427.5,409.69
2016-02-25 00:00:00 UTC,424.50233272745,430.0,419.5
2016-02-26 00:00:00 UTC,425.517335383351,435.9,419.83
2016-02-27 00:00:00 UTC,434.206327651592,438.6,431.81
2016-02-28 00:00:00 UTC,430.176050736525,437.89,422.1
2016-02-29 00:00:00 UTC,438.716606688878,445.0,430.51
2016-03-01 00:00:00 UTC,435.416948674433,442.79,427.26
2016-03-02 00:00:00 UTC,430.922936261454,436.45,421.11
2016-03-03 00:00:00 UTC,420.924069886196,424.43,416.4
2016-03-04 00:00:00 UTC,419.119865376765,423.99,407.5
2016-03-05 00:00:00 UTC,402.700222537787,410.14,389.0
2016-03-06 00:00:00 UTC,402.655624029456,409.5,392.01
2016-03-07 00:00:00 UTC,408.328883940211,415.8,401.51
2016-03-08 00:00:00 UTC,411.820978997297,416.0,406.0
2016-03-09 00:00:00 UTC,410.96385376645,414.5,407.47
2016-03-10 00:00:00 UTC,413.779250390062,418.24,410.68
2016-03-11 00:00:00 UTC,420.291986841092,423.6,415.5
2016-03-12 00:00:00 UTC,412.97658755366,421.81,406.38
2016-03-13 00:00:00 UTC,412.572412020902,416.0,410.0
2016-03-14 00:00:00 UTC,414.52714828798,417.99,411.7
2016-03-15 00:00:00 UTC,416.065605431186,418.82,412.78
2016-03-16 00:00:00 UTC,415.503812992666,418.0,413.96
2016-03-17 00:00:00 UTC,418.613687077169,420.6,416.67
2016-03-18 00:00:00 UTC,412.40456388718,418.86,403.01
2016-03-19 00:00:00 UTC,406.988546220277,412.0,404.0
2016-03-20 00:00:00 UTC,410.756070132459,413.2,407.92
2016-03-21 00:00:00 UTC,409.578567227589,412.14,406.0
2016-03-22 00:00:00 UTC,416.011761936508,418.68,409.88
2016-03-23 00:00:00 UTC,417.616327951979,419.72,415.83
2016-03-24 00:00:00 UTC,416.156596909994,418.13,414.0
2016-03-25 00:00:00 UTC,415.700268462254,417.03,413.03
2016-03-26 00:00:00 UTC,416.460133564079,419.4,413.2
2016-03-27 00:00:00 UTC,420.772371641498,431.0,415.79
2016-03-28 00:00:00 UTC,425.23497852883,427.99,422.38
2016-03-29 00:00:00 UTC,419.043916045978,426.41,406.51
2016-03-30 00:00:00 UTC,413.603438506416,416.0,408.58
2016-03-31 00:00:00 UTC,416.292733298655,418.25,413.04
2016-04-01 00:00:00 UTC,416.267270283322,417.9,414.0
2016-04-02 00:00:00 UTC,420.323442754043,422.8,417.53
2016-04-03 00:00:00 UTC,419.620531494273,421.82,416.0
2016-04-04 00:00:00 UTC,419.703159936224,421.2,416.24
2016-04-05 00:00:00 UTC,422.479774319273,425.0,419.61
2016-04-06 00:00:00 UTC,422.957191605282,424.68,421.69
2016-04-07 00:00:00 UTC,421.442764834208,422.86,417.78
2016-04-08 00:00:00 UTC,421.81183221822,424.49,415.5
2016-04-09 00:00:00 UTC,416.844328501492,418.76,412.0
2016-04-10 00:00:00 UTC,419.912934128856,422.9,417.49
2016-04-11 00:00:00 UTC,421.991399419003,423.9,418.8
2016-04-12 00:00:00 UTC,426.234528904807,430.0,423.56
2016-04-13 00:00:00 UTC,425.417836536681,427.68,423.0
2016-04-14 00:00:00 UTC,425.163080920464,426.49,424.01
2016-04-15 00:00:00 UTC,429.274763767808,432.49,426.01
2016-04-16 00:00:00 UTC,432.35987420184,435.67,430.47
2016-04-17 00:00:00 UTC,429.84163347709,433.49,426.37
2016-04-18 00:00:00 UTC,429.499460606279,430.91,426.52
2016-04-19 00:00:00 UTC,430.815375372242,439.0,428.54
2016-04-20 00:00:00 UTC,439.958495494601,446.61,436.6
2016-04-21 00:00:00 UTC,446.481076310691,454.5,442.01
2016-04-22 00:00:00 UTC,448.102487584807,453.15,444.51
2016-04-23 00:00:00 UTC,448.977427808819,454.95,445.67
2016-04-24 00:00:00 UTC,456.992801840929,464.99,450.18
2016-04-25 00:00:00 UTC,462.192571925855,471.58,455.0
2016-04-26 00:00:00 UTC,466.546462369396,471.99,461.77
2016-04-27 00:00:00 UTC,460.462628313512,470.17,443.0
2016-04-28 00:00:00 UTC,445.399247244528,450.83,435.0
2016-04-29 00:00:00 UTC,450.952517030905,457.49,445.8
2016-04-30 00:00:00 UTC,451.987660900803,455.98,445.01
2016-05-01 00:00:00 UTC,449.792119323457,452.99,445.69
2016-05-02 00:00:00 UTC,445.270939806506,452.5,436.0
2016-05-03 00:00:00 UTC,446.612976797273,452.0,440.1
2016-05-04 00:00:00 UTC,447.922053703058,450.98,445.07
2016-05-05 00:00:00 UTC,448.344723484667,451.68,445.51
2016-05-06 00:00:00 UTC,453.57525836783,466.0,448.0
2016-05-07 00:00:00 UTC,460.624689234391,463.05,458.3
2016-05-08 00:00:00 UTC,459.291376911242,461.62,456.04
2016-05-09 00:00:00 UTC,460.299558969074,465.4,457.8
2016-05-10 00:00:00 UTC,455.957754731081,465.0,445.01
2016-05-11 00:00:00 UTC,452.908743155606,454.68,450.01
2016-05-12 00:00:00 UTC,450.742766114932,456.75,445.91
2016-05-13 00:00:00 UTC,455.058462944092,457.66,452.0
2016-05-14 00:00:00 UTC,455.816751026219,458.86,454.0
2016-05-15 00:00:00 UTC,456.753419642823,460.67,454.31
2016-05-16 00:00:00 UTC,456.553033033085,458.95,451.0
2016-05-17 00:00:00 UTC,453.448680812979,454.91,451.0
2016-05-18 00:00:00 UTC,454.6814383389,457.0,451.53
2016-05-19 00:00:00 UTC,448.710060077305,454.71,433.0
2016-05-20 00:00:00 UTC,440.422072095288,443.14,433.0
2016-05-21 00:00:00 UTC,440.327117872807,442.16,435.3
2016-05-22 00:00:00 UTC,439.112192990432,441.0,435.1
2016-05-23 00:00:00 UTC,440.70325360858,444.4,436.51
2016-05-24 00:00:00 UTC,444.857549700352,447.85,442.39
2016-05-25 00:00:00 UTC,447.977474462435,450.51,442.5
2016-05-26 00:00:00 UTC,451.155425404098,454.8,446.01
2016-05-27 00:00:00 UTC,472.485664286493,482.31,453.58
2016-05-28 00:00:00 UTC,501.349090510184,543.0,471.0
2016-05-29 00:00:00 UTC,528.863713840739,570.0,512.11
2016-05-30 00:00:00 UTC,536.787541571766,548.5,521.11
2016-05-31 00:00:00 UTC,536.209197155114,546.5,518.0
2016-06-01 00:00:00 UTC,534.286457497906,546.12,523.75
2016-06-02 00:00:00 UTC,536.556683452224,544.0,532.37
2016-06-03 00:00:00 UTC,555.208149163336,579.94,535.65
2016-06-04 00:00:00 UTC,574.376402480055,593.89,560.1
2016-06-05 00:00:00 UTC,576.200289910569,586.47,564.64
2016-06-06 00:00:00 UTC,582.864627338939,588.6,573.93
2016-06-07 00:00:00 UTC,581.240718817429,592.08,561.3
2016-06-08 00:00:00 UTC,577.307073405545,585.15,570.62
2016-06-09 00:00:00 UTC,577.205912219742,584.05,569.97
2016-06-10 00:00:00 UTC,577.041885082347,582.43,572.5
2016-06-11 00:00:00 UTC,585.821517125828,615.0,579.29
2016-06-12 00:00:00 UTC,640.921590275912,685.0,601.34
2016-06-13 00:00:00 UTC,689.46926235223,719.0,658.0
2016-06-14 00:00:00 UTC,686.982977671985,705.88,656.51
2016-06-15 00:00:00 UTC,684.69228277108,699.4,667.89
2016-06-16 00:00:00 UTC,743.850146477204,779.0,697.31
2016-06-17 00:00:00 UTC,749.59028657154,780.0,702.01
2016-06-18 00:00:00 UTC,752.632149484872,789.78,720.0
2016-06-19 00:00:00 UTC,758.456864599608,775.0,739.0
2016-06-20 00:00:00 UTC,751.334347984133,767.77,721.0
2016-06-21 00:00:00 UTC,684.300784258332,742.98,635.37
2016-06-22 00:00:00 UTC,654.039672745373,688.32,588.88
2016-06-23 00:00:00 UTC,595.336515851969,639.0,555.56
2016-06-24 00:00:00 UTC,656.162813856577,679.99,625.79
2016-06-25 00:00:00 UTC,674.704398941888,698.0,640.11
2016-06-26 00:00:00 UTC,640.935493271299,668.01,614.33
2016-06-27 00:00:00 UTC,641.390352682327,662.33,616.07
2016-06-28 00:00:00 UTC,649.405685203615,664.26,631.65
2016-06-29 00:00:00 UTC,635.60964145685,646.25,621.58
2016-06-30 00:00:00 UTC,655.958946955955,677.47,635.57
2016-07-01 00:00:00 UTC,677.867892584081,690.62,667.61
2016-07-02 00:00:00 UTC,688.258542734111,706.0,673.36
2016-07-03 00:00:00 UTC,674.143517134562,706.98,644.1
2016-07-04 00:00:00 UTC,670.760694788164,684.44,644.46
2016-07-05 00:00:00 UTC,671.88855116062,682.7,655.3
2016-07-06 00:00:00 UTC,673.641186023747,682.9,666.71
2016-07-07 00:00:00 UTC,641.369829408493,682.0,610.1
2016-07-08 00:00:00 UTC,647.412158859489,666.66,633.75
2016-07-09 00:00:00 UTC,650.343638531833,664.43,620.0
2016-07-10 00:00:00 UTC,646.416164472086,651.47,636.09
2016-07-11 00:00:00 UTC,649.944119992975,662.6,643.4
2016-07-12 00:00:00 UTC,658.300568054887,679.9,645.45
2016-07-13 00:00:00 UTC,664.01235656928,669.87,652.51
2016-07-14 00:00:00 UTC,658.713508180142,667.5,649.89
2016-07-15 00:00:00 UTC,664.65584744019,669.95,658.11
2016-07-16 00:00:00 UTC,665.159835493687,669.65,659.12
2016-07-17 00:00:00 UTC,673.570882988767,689.96,663.61
2016-07-18 00:00:00 UTC,679.662992802161,686.74,666.02
2016-07-19 00:00:00 UTC,672.382731005525,678.59,665.0
2016-07-20 00:00:00 UTC,669.763891131671,676.0,661.0
2016-07-21 00:00:00 UTC,664.261574265699,668.0,654.97
2016-07-22 00:00:00 UTC,659.682419898049,668.0,639.41
2016-07-23 00:00:00 UTC,652.657746055201,657.13,644.97
2016-07-24 00:00:00 UTC,657.089657795062,664.15,650.52
2016-07-25 00:00:00 UTC,656.127086116875,664.41,646.22
2016-07-26 00:00:00 UTC,652.057729666197,657.61,640.56
2016-07-27 00:00:00 UTC,654.747340487115,662.78,646.44
2016-07-28 00:00:00 UTC,656.57305412683,659.67,652.52
2016-07-29 00:00:00 UTC,657.117286233987,660.49,654.54
2016-07-30 00:00:00 UTC,656.573967973991,660.46,647.79
2016-07-31 00:00:00 UTC,635.365493777098,655.17,621.25
2016-08-01 00:00:00 UTC,621.016993863052,627.35,605.01
2016-08-02 00:00:00 UTC,605.538087752822,615.29,595.0
2016-08-09 00:00:00 UTC,0.0,0.0,0.0
2016-08-10 00:00:00 UTC,600.722928879045,614.5,579.0
2016-08-11 00:00:00 UTC,593.18659651495,599.75,584.59
2016-08-12 00:00:00 UTC,588.57758400906,593.0,584.0
2016-08-13 00:00:00 UTC,586.280951233585,590.02,582.0
2016-08-14 00:00:00 UTC,575.796728366721,583.75,564.0
2016-08-15 00:00:00 UTC,568.350155136168,575.75,562.99
2016-08-16 00:00:00 UTC,570.75743534964,579.0,564.0
2016-08-17 00:00:00 UTC,572.968158850252,578.5,569.0
2016-08-18 00:00:00 UTC,573.138365844533,578.75,569.71
2016-08-19 00:00:00 UTC,573.926556084469,577.25,570.82
2016-08-20 00:00:00 UTC,577.857733255183,582.75,571.25
2016-08-21 00:00:00 UTC,582.274725826533,584.27,580.0
2016-08-22 00:00:00 UTC,584.623757484475,589.99,581.28
2016-08-23 00:00:00 UTC,585.460592154787,590.69,581.1
2016-08-24 00:00:00 UTC,581.965263539515,586.91,580.0
2016-08-25 00:00:00 UTC,576.138460420585,581.14,574.01
2016-08-26 00:00:00 UTC,577.620563934487,579.51,575.06
2016-08-27 00:00:00 UTC,572.862302761535,578.99,567.23
2016-08-28 00:00:00 UTC,571.728084697019,574.54,568.18
2016-08-29 00:00:00 UTC,575.413598144787,578.1,573.01
2016-08-30 00:00:00 UTC,578.157673345538,580.28,574.07
2016-08-31 00:00:00 UTC,575.682681541441,579.52,572.02
2016-09-01 00:00:00 UTC,573.998061772085,577.98,571.43
2016-09-02 00:00:00 UTC,574.797761907952,581.23,570.61
2016-09-03 00:00:00 UTC,584.051986204313,615.0,576.04
2016-09-04 00:00:00 UTC,611.138763544095,618.65,601.83
2016-09-05 00:00:00 UTC,610.423450421141,615.68,603.84
2016-09-06 00:00:00 UTC,612.733456896471,617.53,609.7
2016-09-07 00:00:00 UTC,615.43122905325,620.85,610.83
2016-09-08 00:00:00 UTC,626.757345578648,636.16,617.12
2016-09-09 00:00:00 UTC,626.076896727247,633.81,621.24
2016-09-10 00:00:00 UTC,627.234859230174,629.65,624.68
2016-09-11 00:00:00 UTC,623.59731729508,635.0,595.36
2016-09-12 00:00:00 UTC,611.071579700709,615.21,608.01
2016-09-13 00:00:00 UTC,613.13282784267,640.0,610.0
2016-09-14 00:00:00 UTC,614.288512337134,617.38,612.01
2016-09-15 00:00:00 UTC,613.411801597281,617.93,611.0
2016-09-16 00:00:00 UTC,611.287306739961,614.22,609.54
2016-09-17 00:00:00 UTC,608.385024922288,610.75,604.96
2016-09-18 00:00:00 UTC,610.960757189113,616.34,607.18
2016-09-19 00:00:00 UTC,611.503987593587,615.05,608.6
2016-09-20 00:00:00 UTC,609.807048011744,612.01,600.01
2016-09-21 00:00:00 UTC,597.763487825836,601.18,591.0
2016-09-22 00:00:00 UTC,597.362283020389,598.7,595.92
2016-09-23 00:00:00 UTC,599.925820544111,603.99,595.95
2016-09-24 00:00:00 UTC,603.943236224879,606.0,601.0
2016-09-25 00:00:00 UTC,601.177000883619,603.99,597.3
2016-09-26 00:00:00 UTC,605.440150755954,610.1,599.86
2016-09-27 00:00:00 UTC,606.450227039157,609.91,602.01
2016-09-28 00:00:00 UTC,604.427880322032,605.77,603.07
2016-09-29 00:00:00 UTC,605.163079402752,607.96,603.04
2016-09-30 00:00:00 UTC,605.944320756023,613.27,603.99
2016-10-01 00:00:00 UTC,613.99181094177,616.87,611.1
2016-10-02 00:00:00 UTC,610.39997165642,614.21,575.0
2016-10-03 00:00:00 UTC,611.665757235348,618.0,608.91
2016-10-04 00:00:00 UTC,611.420654589768,614.11,609.63
2016-10-05 00:00:00 UTC,612.743144700989,617.28,610.0
2016-10-06 00:00:00 UTC,613.779634866832,615.9,612.68
2016-10-07 00:00:00 UTC,617.612263442534,621.71,613.0
2016-10-08 00:00:00 UTC,620.153051147466,622.87,617.91
2016-10-09 00:00:00 UTC,618.142441709007,620.91,614.01
2016-10-10 00:00:00 UTC,618.414320809054,620.0,615.91
